Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
2,07,16,0,31599.97,215.0749122,7.852
2,07,23,0,25475.53,215.0749122,7.852
2,07,3,0,26963.83,215.0749122,7.852
2,07,91,0,78678.21,215.0749122,7.852
2,07,13,0,42761.27,215.0749122,7.852
2,07,98,0,12340.28,215.0749122,7.852
2,07,11,0,30142.06,215.0749122,7.852
2,07,90,0,90778.09,215.0749122,7.852
2,07,2,0,64188.7,215.0749122,7.852
2,07,4,0,42379.14,215.0749122,7.852
2,07,34,0,16557.95,215.0749122,7.852
2,07,49,0,17386.67,215.0749122,7.852
2,07,80,0,25853.86,215.0749122,7.852
2,07,93,0,65059.29,215.0749122,7.852
2,07,7,0,25548.72,215.0749122,7.852
2,07,82,0,21650.54,215.0749122,7.852
2,07,96,0,33041.02,215.0749122,7.852
2,07,97,0,39972.47,215.0749122,7.852
2,07,79,0,29284.09,215.0749122,7.852
2,07,38,0,79351.04,215.0749122,7.852
2,07,17,0,13731.02,215.0749122,7.852
2,07,72,0,57627.32,215.0749122,7.852
2,07,94,0,70554.74,215.0749122,7.852
2,07,22,0,10043.93,215.0749122,7.852
2,07,14,0,17949.03,215.0749122,7.852
2,07,10,0,40469.06,215.0749122,7.852
2,07,9,0,26592.28,215.0749122,7.852
2,07,95,0,142703.37,215.0749122,7.852
2,07,46,0,26690.82,215.0749122,7.852
2,07,8,0,52197.62,215.0749122,7.852
2,07,40,0,66393.65,215.1363819,7.852
2,07,3,0,31299.26,215.1363819,7.852
2,07,25,0,12114.68,215.1363819,7.852
2,07,16,0,26455.06,215.1363819,7.852
2,07,81,0,27212.89,215.1363819,7.852
2,07,96,0,31662.1,215.1363819,7.852
2,07,11,0,25304.92,215.1363819,7.852
2,07,74,0,16806.05,215.1363819,7.852
2,07,93,0,59337.52,215.1363819,7.852
2,07,4,0,42761.1,215.1363819,7.852
2,07,82,0,21353.43,215.1363819,7.852
2,07,5,0,19561.58,215.1363819,7.852
2,07,58,0,19290.0,215.1363819,7.852
2,07,92,0,138802.82,215.1363819,7.852
2,07,72,0,54029.94,215.1363819,7.852
2,07,17,0,13270.89,215.1363819,7.852
2,07,91,0,72412.83,215.1363819,7.852
2,07,38,0,72046.85,215.1363819,7.852
2,07,1,0,20783.05,215.1363819,7.852
2,07,98,0,11833.46,215.1363819,7.852
2,07,79,0,28011.1,215.1363819,7.852
2,07,95,0,139795.89,215.1363819,7.852
2,07,34,0,16455.95,215.1363819,7.852
2,07,2,0,62022.55,215.1363819,7.852
2,07,49,0,16959.46,215.1363819,7.852
2,07,87,0,22011.62,215.1363819,7.852
2,07,23,0,24228.61,215.1363819,7.852
2,07,97,0,36780.63,215.1363819,7.852
2,07,8,0,54339.28,215.1363819,7.852
2,07,80,0,23622.5,215.1363819,7.852
2,07,10,0,36607.29,215.1363819,7.852
2,07,9,0,26098.5,215.1363819,7.852
2,07,13,0,42661.18,215.1363819,7.852
2,07,14,0,15194.01,215.1363819,7.852
2,07,90,0,88283.25,215.1363819,7.852
2,07,94,0,67170.38,215.1363819,7.852
2,07,22,0,11300.23,215.1363819,7.852
2,07,7,0,24296.94,215.1363819,7.852
2,07,46,0,26358.33,215.1363819,7.852
2,08,92,0,160468.74,215.1978515,7.852
2,08,81,0,30169.87,215.1978515,7.852
2,08,3,0,41720.49,215.1978515,7.852
2,08,96,0,33561.01,215.1978515,7.852
2,08,74,0,17818.76,215.1978515,7.852
2,08,2,0,67755.05,215.1978515,7.852
2,08,17,0,14366.25,215.1978515,7.852
2,08,49,0,16505.13,215.1978515,7.852
2,08,58,0,21960.0,215.1978515,7.852
2,08,82,0,20943.35,215.1978515,7.852
2,08,25,0,13327.18,215.1978515,7.852
2,08,93,0,70127.21,215.1978515,7.852
2,08,23,0,28666.85,215.1978515,7.852
2,08,11,0,35124.67,215.1978515,7.852
2,08,87,0,28359.46,215.1978515,7.852
2,08,13,0,45093.55,215.1978515,7.852
2,08,9,0,25306.12,215.1978515,7.852
2,08,97,0,41856.35,215.1978515,7.852
2,08,4,0,46332.58,215.1978515,7.852
2,08,91,0,82408.53,215.1978515,7.852
2,08,1,0,20875.73,215.1978515,7.852
2,08,5,0,24415.55,215.1978515,7.852
2,08,98,0,11757.51,215.1978515,7.852
2,08,94,0,75819.38,215.1978515,7.852
2,08,72,0,61312.96,215.1978515,7.852
2,08,24,0,11799.02,215.1978515,7.852
2,08,34,0,19929.72,215.1978515,7.852
2,08,79,0,38304.23,215.1978515,7.852
2,08,16,0,23871.68,215.1978515,7.852
2,08,90,0,99403.38,215.1978515,7.852
2,08,80,0,26155.58,215.1978515,7.852
2,08,22,0,11000.99,215.1978515,7.852
2,08,10,0,43471.34,215.1978515,7.852
2,08,95,0,151286.82,215.1978515,7.852
2,08,7,0,25814.41,215.1978515,7.852
2,08,46,0,27829.25,215.1978515,7.852
2,08,14,0,19150.57,215.1978515,7.852
2,08,38,0,78094.88,215.1978515,7.852
2,08,40,0,70565.93,215.1978515,7.852
2,08,8,0,56995.96,215.1978515,7.852
2,08,87,0,21085.27,215.2593211,7.852
2,08,23,0,28273.74,215.2593211,7.852
2,08,81,0,29995.64,215.2593211,7.852
2,08,58,0,16965.0,215.2593211,7.852
2,08,92,0,158082.14,215.2593211,7.852
2,08,25,0,13764.91,215.2593211,7.852
2,08,3,0,49828.06,215.2593211,7.852
2,08,49,0,15051.75,215.2593211,7.852
2,08,17,0,14102.43,215.2593211,7.852
2,08,74,0,15503.87,215.2593211,7.852
2,08,2,0,66849.04,215.2593211,7.852
2,08,9,0,21774.45,215.2593211,7.852
2,08,79,0,31249.44,215.2593211,7.852
2,08,11,0,20738.84,215.2593211,7.852
2,08,4,0,45898.36,215.2593211,7.852
2,08,82,0,21117.85,215.2593211,7.852
2,08,24,0,14356.6,215.2593211,7.852
2,08,5,0,20501.22,215.2593211,7.852
2,08,98,0,12793.68,215.2593211,7.852
2,08,96,0,31222.89,215.2593211,7.852
2,08,14,0,16991.05,215.2593211,7.852
2,08,7,0,26449.07,215.2593211,7.852
2,08,1,0,20580.3,215.2593211,7.852
2,08,97,0,42932.73,215.2593211,7.852
2,08,72,0,62357.89,215.2593211,7.852
2,08,33,0,10623.96,215.2593211,7.852
2,08,34,0,17630.76,215.2593211,7.852
2,08,16,0,21574.38,215.2593211,7.852
2,08,40,0,68597.94,215.2593211,7.852
2,08,80,0,26188.05,215.2593211,7.852
2,08,93,0,71791.57,215.2593211,7.852
2,08,8,0,52087.46,215.2593211,7.852
2,08,13,0,42715.26,215.2593211,7.852
2,08,94,0,72752.41,215.2593211,7.852
2,08,90,0,99571.64,215.2593211,7.852
2,08,10,0,37187.7,215.2593211,7.852
2,08,38,0,79136.17,215.2593211,7.852
2,08,95,0,150502.78,215.2593211,7.852
2,08,91,0,84372.07,215.2593211,7.852
2,08,46,0,26107.2,215.2593211,7.852
2,08,58,0,16500.0,215.3229307,7.852
2,08,11,0,18602.71,215.3229307,7.852
2,08,87,0,18737.89,215.3229307,7.852
2,08,31,0,10480.64,215.3229307,7.852
2,08,16,0,19526.92,215.3229307,7.852
2,08,17,0,13943.95,215.3229307,7.852
2,08,72,0,58805.29,215.3229307,7.852
2,08,38,0,71708.94,215.3229307,7.852
2,08,3,0,68674.69,215.3229307,7.852
2,08,23,0,34842.33,215.3229307,7.852
2,08,81,0,28834.69,215.3229307,7.852
2,08,2,0,67360.35,215.3229307,7.852
2,08,1,0,21324.65,215.3229307,7.852
2,08,82,0,23450.05,215.3229307,7.852
2,08,24,0,24585.84,215.3229307,7.852
2,08,33,0,17930.88,215.3229307,7.852
2,08,5,0,19877.34,215.3229307,7.852
2,08,92,0,153827.25,215.3229307,7.852
2,08,98,0,12927.45,215.3229307,7.852
2,08,80,0,26224.2,215.3229307,7.852
2,08,22,0,10232.06,215.3229307,7.852
2,08,4,0,48759.46,215.3229307,7.852
2,08,91,0,81847.97,215.3229307,7.852
2,08,25,0,17474.71,215.3229307,7.852
2,08,74,0,19307.72,215.3229307,7.852
2,08,79,0,29774.75,215.3229307,7.852
2,08,96,0,31366.77,215.3229307,7.852
2,08,14,0,16320.3,215.3229307,7.852
2,08,13,0,43889.81,215.3229307,7.852
2,08,40,0,71015.08,215.3229307,7.852
2,08,97,0,41423.91,215.3229307,7.852
2,08,93,0,67449.2,215.3229307,7.852
2,08,9,0,25903.76,215.3229307,7.852
2,08,34,0,18182.77,215.3229307,7.852
2,08,49,0,18346.56,215.3229307,7.852
2,08,90,0,97227.21,215.3229307,7.852
2,08,10,0,35886.13,215.3229307,7.852
2,08,8,0,52018.66,215.3229307,7.852
2,08,7,0,22054.58,215.3229307,7.852
2,08,94,0,73448.41,215.3229307,7.852
2,08,46,0,27272.98,215.3229307,7.852
2,08,95,0,146619.44,215.3229307,7.852
2,08,31,0,10301.51,215.386897,7.852
2,08,4,0,44929.7,215.386897,7.852
2,08,96,0,31655.2,215.386897,7.852
2,08,3,0,62742.35,215.386897,7.852
2,08,81,0,28040.42,215.386897,7.852
2,08,1,0,21642.33,215.386897,7.852
2,08,79,0,29348.76,215.386897,7.852
2,08,16,0,18011.32,215.386897,7.852
2,08,82,0,20485.09,215.386897,7.852
2,08,94,0,71896.0,215.386897,7.852
2,08,24,0,18995.15,215.386897,7.852
2,08,14,0,16250.06,215.386897,7.852
2,08,72,0,56190.45,215.386897,7.852
2,08,97,0,41527.14,215.386897,7.852
2,08,23,0,36257.41,215.386897,7.852
2,08,74,0,17975.09,215.386897,7.852
2,08,13,0,45810.67,215.386897,7.852
2,08,5,0,19545.59,215.386897,7.852
2,08,46,0,26901.17,215.386897,7.852
2,08,2,0,69418.62,215.386897,7.852
2,08,87,0,21253.25,215.386897,7.852
2,08,25,0,18495.89,215.386897,7.852
2,08,10,0,40100.96,215.386897,7.852
2,08,92,0,147186.84,215.386897,7.852
2,08,22,0,10035.0,215.386897,7.852
2,08,38,0,83855.16,215.386897,7.852
2,08,91,0,76262.36,215.386897,7.852
2,08,7,0,22683.49,215.386897,7.852
2,08,34,0,16971.22,215.386897,7.852
2,08,93,0,61155.6,215.386897,7.852
2,08,80,0,24748.83,215.386897,7.852
2,08,11,0,18132.95,215.386897,7.852
2,08,33,0,12831.82,215.386897,7.852
2,08,17,0,13055.85,215.386897,7.852
2,08,98,0,12351.78,215.386897,7.852
2,08,32,0,10532.7,215.386897,7.852
2,08,58,0,17577.47,215.386897,7.852
2,08,8,0,53115.76,215.386897,7.852
2,08,40,0,71795.39,215.386897,7.852
2,08,95,0,147167.55,215.386897,7.852
2,08,90,0,94672.23,215.386897,7.852
2,08,9,0,29957.41,215.386897,7.852
2,08,49,0,17991.53,215.386897,7.852
2,09,16,0,18111.52,215.4508632,7.852
2,09,38,0,79820.44,215.4508632,7.852
2,09,23,0,20713.87,215.4508632,7.852
2,09,81,0,28991.82,215.4508632,7.852
2,09,93,0,67773.34,215.4508632,7.852
2,09,74,0,16578.84,215.4508632,7.852
2,09,34,0,14050.26,215.4508632,7.852
2,09,7,0,25244.28,215.4508632,7.852
2,09,4,0,43831.31,215.4508632,7.852
2,09,79,0,36188.56,215.4508632,7.852
2,09,92,0,156168.3,215.4508632,7.852
2,09,1,0,23645.73,215.4508632,7.852
2,09,14,0,16404.21,215.4508632,7.852
2,09,91,0,78299.63,215.4508632,7.852
2,09,55,0,10091.9,215.4508632,7.852
2,09,90,0,99456.28,215.4508632,7.852
2,09,80,0,25309.73,215.4508632,7.852
2,09,46,0,25778.23,215.4508632,7.852
2,09,72,0,65991.82,215.4508632,7.852
2,09,11,0,19089.87,215.4508632,7.852
2,09,97,0,42070.17,215.4508632,7.852
2,09,25,0,11028.83,215.4508632,7.852
2,09,13,0,48399.6,215.4508632,7.852
2,09,9,0,55493.65,215.4508632,7.852
2,09,94,0,71909.55,215.4508632,7.852
2,09,82,0,22014.49,215.4508632,7.852
2,09,87,0,25586.38,215.4508632,7.852
2,09,3,0,28003.45,215.4508632,7.852
2,09,98,0,11947.19,215.4508632,7.852
2,09,10,0,40438.65,215.4508632,7.852
2,09,8,0,55692.84,215.4508632,7.852
2,09,49,0,20823.43,215.4508632,7.852
2,09,95,0,145434.71,215.4508632,7.852
2,09,17,0,13639.99,215.4508632,7.852
2,09,96,0,34679.82,215.4508632,7.852
2,09,2,0,66006.89,215.4508632,7.852
2,09,5,0,20155.06,215.4508632,7.852
2,09,58,0,15492.5,215.4508632,7.852
2,09,40,0,74590.76,215.4508632,7.852
2,09,38,1,70297.94,215.5148295,7.852
2,09,81,1,29674.69,215.5148295,7.852
2,09,74,1,17105.4,215.5148295,7.852
2,09,16,1,16794.46,215.5148295,7.852
2,09,23,1,19193.92,215.5148295,7.852
2,09,80,1,25860.82,215.5148295,7.852
2,09,79,1,31510.48,215.5148295,7.852
2,09,13,1,45300.83,215.5148295,7.852
2,09,91,1,81974.86,215.5148295,7.852
2,09,93,1,77386.51,215.5148295,7.852
2,09,97,1,43685.33,215.5148295,7.852
2,09,17,1,13013.99,215.5148295,7.852
2,09,34,1,11138.42,215.5148295,7.852
2,09,92,1,164687.59,215.5148295,7.852
2,09,25,1,10760.52,215.5148295,7.852
2,09,40,1,72308.58,215.5148295,7.852
2,09,10,1,41532.99,215.5148295,7.852
2,09,46,1,24755.13,215.5148295,7.852
2,09,11,1,17711.06,215.5148295,7.852
2,09,49,1,11966.42,215.5148295,7.852
2,09,5,1,20122.27,215.5148295,7.852
2,09,82,1,19914.89,215.5148295,7.852
2,09,4,1,43054.31,215.5148295,7.852
2,09,98,1,13024.47,215.5148295,7.852
2,09,14,1,17840.64,215.5148295,7.852
2,09,94,1,67525.94,215.5148295,7.852
2,09,8,1,52356.03,215.5148295,7.852
2,09,72,1,54597.33,215.5148295,7.852
2,09,1,1,22549.64,215.5148295,7.852
2,09,95,1,144040.98,215.5148295,7.852
2,09,87,1,20688.38,215.5148295,7.852
2,09,96,1,35285.46,215.5148295,7.852
2,09,3,1,15159.24,215.5148295,7.852
2,09,9,1,41923.23,215.5148295,7.852
2,09,90,1,98739.15,215.5148295,7.852
2,09,58,1,27080.0,215.5148295,7.852
2,09,7,1,25256.58,215.5148295,7.852
2,09,2,1,60703.72,215.5148295,7.852
2,09,16,0,12371.14,215.6944378,7.852
2,09,81,0,28390.32,215.6944378,7.852
2,09,23,0,19278.61,215.6944378,7.852
2,09,38,0,82024.87,215.6944378,7.852
2,09,25,0,12319.88,215.6944378,7.852
2,09,92,0,163843.05,215.6944378,7.852
2,09,74,0,14140.39,215.6944378,7.852
2,09,34,0,12564.52,215.6944378,7.852
2,09,82,0,19507.49,215.6944378,7.852
2,09,17,0,12527.68,215.6944378,7.852
2,09,11,0,15384.53,215.6944378,7.852
2,09,46,0,24616.79,215.6944378,7.852
2,09,79,0,30847.69,215.6944378,7.852
2,09,49,0,15250.61,215.6944378,7.852
2,09,80,0,26701.08,215.6944378,7.852
2,09,72,0,44396.74,215.6944378,7.852
2,09,95,0,142322.71,215.6944378,7.852
2,09,98,0,13179.37,215.6944378,7.852
2,09,97,0,41346.46,215.6944378,7.852
2,09,13,0,43458.52,215.6944378,7.852
2,09,7,0,23412.76,215.6944378,7.852
2,09,96,0,30858.99,215.6944378,7.852
2,09,9,0,31039.65,215.6944378,7.852
2,09,4,0,42110.79,215.6944378,7.852
2,09,87,0,20009.37,215.6944378,7.852
2,09,14,0,15101.08,215.6944378,7.852
2,09,94,0,66253.87,215.6944378,7.852
2,09,40,0,72681.2,215.6944378,7.852
2,09,93,0,71216.66,215.6944378,7.852
2,09,5,0,22894.86,215.6944378,7.852
2,09,1,0,23973.86,215.6944378,7.852
2,09,2,0,59135.08,215.6944378,7.852
2,09,10,0,34411.98,215.6944378,7.852
2,09,58,0,15497.5,215.6944378,7.852
2,09,90,0,98529.83,215.6944378,7.852
2,09,8,0,52273.31,215.6944378,7.852
2,09,91,0,84278.61,215.6944378,7.852
2,09,3,0,13413.93,215.6944378,7.852
2,09,16,0,11305.76,216.0282356,7.852
2,09,81,0,26661.68,216.0282356,7.852
2,09,23,0,20247.42,216.0282356,7.852
2,09,34,0,12302.96,216.0282356,7.852
2,09,49,0,14321.52,216.0282356,7.852
2,09,92,0,150256.66,216.0282356,7.852
2,09,79,0,27434.91,216.0282356,7.852
2,09,74,0,14972.3,216.0282356,7.852
2,09,38,0,82779.88,216.0282356,7.852
2,09,13,0,42643.4,216.0282356,7.852
2,09,46,0,24795.49,216.0282356,7.852
2,09,2,0,61107.02,216.0282356,7.852
2,09,95,0,135033.36,216.0282356,7.852
2,09,25,0,11374.85,216.0282356,7.852
2,09,93,0,61189.72,216.0282356,7.852
2,09,7,0,23498.8,216.0282356,7.852
2,09,17,0,12047.35,216.0282356,7.852
2,09,91,0,75082.21,216.0282356,7.852
2,09,14,0,16580.34,216.0282356,7.852
2,09,98,0,11961.08,216.0282356,7.852
2,09,9,0,31142.23,216.0282356,7.852
2,09,72,0,59346.43,216.0282356,7.852
2,09,87,0,20776.12,216.0282356,7.852
2,09,11,0,15562.85,216.0282356,7.852
2,09,82,0,19727.67,216.0282356,7.852
2,09,80,0,24927.56,216.0282356,7.852
2,09,96,0,31181.28,216.0282356,7.852
2,09,22,0,12058.33,216.0282356,7.852
2,09,94,0,63940.22,216.0282356,7.852
2,09,4,0,41290.33,216.0282356,7.852
2,09,10,0,38505.51,216.0282356,7.852
2,09,40,0,71884.6,216.0282356,7.852
2,09,5,0,23579.5,216.0282356,7.852
2,09,58,0,19640.0,216.0282356,7.852
2,09,8,0,53564.08,216.0282356,7.852
2,09,97,0,38916.67,216.0282356,7.852
2,09,90,0,93148.32,216.0282356,7.852
2,09,3,0,12265.92,216.0282356,7.852
2,09,1,0,24204.22,216.0282356,7.852
2,09,81,0,27370.3,216.3620333,7.852
2,09,74,0,12612.04,216.3620333,7.852
2,09,9,0,38826.78,216.3620333,7.852
2,09,25,0,11004.32,216.3620333,7.852
2,09,16,0,10694.72,216.3620333,7.852
2,09,23,0,19305.23,216.3620333,7.852
2,09,38,0,76486.29,216.3620333,7.852
2,09,79,0,29357.01,216.3620333,7.852
2,09,2,0,61698.6,216.3620333,7.852
2,09,34,0,11535.61,216.3620333,7.852
2,09,11,0,15491.04,216.3620333,7.852
2,09,97,0,36792.87,216.3620333,7.852
2,09,49,0,14318.54,216.3620333,7.852
2,09,7,0,23724.17,216.3620333,7.852
2,09,17,0,12234.4,216.3620333,7.852
2,09,46,0,26401.15,216.3620333,7.852
2,09,90,0,91669.76,216.3620333,7.852
2,09,3,0,12315.2,216.3620333,7.852
2,09,13,0,42217.5,216.3620333,7.852
2,09,92,0,148682.36,216.3620333,7.852
2,09,87,0,23292.29,216.3620333,7.852
2,09,5,0,23170.82,216.3620333,7.852
2,09,98,0,12562.13,216.3620333,7.852
2,09,4,0,42514.19,216.3620333,7.852
2,09,96,0,30570.75,216.3620333,7.852
2,09,93,0,59126.11,216.3620333,7.852
2,09,72,0,50395.12,216.3620333,7.852
2,09,80,0,24367.26,216.3620333,7.852
2,09,91,0,72338.21,216.3620333,7.852
2,09,14,0,15396.74,216.3620333,7.852
2,09,22,0,11146.51,216.3620333,7.852
2,09,40,0,74442.16,216.3620333,7.852
2,09,82,0,19305.59,216.3620333,7.852
2,09,95,0,135333.7,216.3620333,7.852
2,09,8,0,56021.27,216.3620333,7.852
2,09,1,0,24949.42,216.3620333,7.852
2,09,94,0,61435.09,216.3620333,7.852
2,09,58,0,18215.0,216.3620333,7.852
2,09,10,0,34904.05,216.3620333,7.852
2,10,98,0,13567.64,216.6958311,7.441
2,10,97,0,43650.67,216.6958311,7.441
2,10,25,0,13048.5,216.6958311,7.441
2,10,38,0,86066.09,216.6958311,7.441
2,10,81,0,29750.22,216.6958311,7.441
2,10,23,0,21637.38,216.6958311,7.441
2,10,16,0,11698.05,216.6958311,7.441
2,10,94,0,67274.49,216.6958311,7.441
2,10,32,0,10200.7,216.6958311,7.441
2,10,74,0,14933.42,216.6958311,7.441
2,10,5,0,29890.6,216.6958311,7.441
2,10,10,0,39906.42,216.6958311,7.441
2,10,92,0,176375.65,216.6958311,7.441
2,10,11,0,18247.4,216.6958311,7.441
2,10,79,0,37025.07,216.6958311,7.441
2,10,49,0,12803.95,216.6958311,7.441
2,10,93,0,75167.1,216.6958311,7.441
2,10,2,0,64978.04,216.6958311,7.441
2,10,46,0,27998.56,216.6958311,7.441
2,10,90,0,102442.77,216.6958311,7.441
2,10,13,0,46943.82,216.6958311,7.441
2,10,7,0,25582.86,216.6958311,7.441
2,10,34,0,13147.45,216.6958311,7.441
2,10,82,0,20754.09,216.6958311,7.441
2,10,67,0,10059.48,216.6958311,7.441
2,10,14,0,16962.2,216.6958311,7.441
2,10,22,0,13124.1,216.6958311,7.441
2,10,40,0,79177.89,216.6958311,7.441
2,10,4,0,45904.51,216.6958311,7.441
2,10,91,0,85825.49,216.6958311,7.441
2,10,17,0,11816.99,216.6958311,7.441
2,10,80,0,26392.07,216.6958311,7.441
2,10,8,0,56024.76,216.6958311,7.441
2,10,95,0,148486.25,216.6958311,7.441
2,10,9,0,33227.59,216.6958311,7.441
2,10,96,0,30419.25,216.6958311,7.441
2,10,87,0,24201.86,216.6958311,7.441
2,10,72,0,55872.54,216.6958311,7.441
2,10,3,0,13716.81,216.6958311,7.441
2,10,58,0,16825.0,216.6958311,7.441
2,10,1,0,28071.56,216.6958311,7.441
2,10,97,0,40233.05,217.0048261,7.441
2,10,23,0,19174.31,217.0048261,7.441
2,10,80,0,23399.35,217.0048261,7.441
2,10,49,0,15821.69,217.0048261,7.441
2,10,74,0,15356.05,217.0048261,7.441
2,10,14,0,17825.09,217.0048261,7.441
2,10,67,0,10025.48,217.0048261,7.441
2,10,98,0,13284.19,217.0048261,7.441
2,10,34,0,12424.44,217.0048261,7.441
2,10,81,0,28381.76,217.0048261,7.441
2,10,11,0,15550.16,217.0048261,7.441
2,10,46,0,25369.96,217.0048261,7.441
2,10,90,0,97912.18,217.0048261,7.441
2,10,10,0,37500.42,217.0048261,7.441
2,10,13,0,43462.12,217.0048261,7.441
2,10,7,0,27161.4,217.0048261,7.441
2,10,91,0,81089.05,217.0048261,7.441
2,10,92,0,164033.78,217.0048261,7.441
2,10,25,0,12163.39,217.0048261,7.441
2,10,1,0,29264.62,217.0048261,7.441
2,10,5,0,25263.69,217.0048261,7.441
2,10,8,0,52291.79,217.0048261,7.441
2,10,79,0,30514.52,217.0048261,7.441
2,10,93,0,69198.2,217.0048261,7.441
2,10,2,0,62476.91,217.0048261,7.441
2,10,4,0,41842.76,217.0048261,7.441
2,10,87,0,20161.96,217.0048261,7.441
2,10,18,0,11484.48,217.0048261,7.441
2,10,95,0,141333.41,217.0048261,7.441
2,10,3,0,12920.6,217.0048261,7.441
2,10,9,0,30544.39,217.0048261,7.441
2,10,96,0,31038.1,217.0048261,7.441
2,10,82,0,21217.69,217.0048261,7.441
2,10,40,0,70716.88,217.0048261,7.441
2,10,17,0,12107.11,217.0048261,7.441
2,10,38,0,96658.98,217.0048261,7.441
2,10,94,0,62264.03,217.0048261,7.441
2,10,58,0,19817.5,217.0048261,7.441
2,10,72,0,54137.0,217.0048261,7.441
2,10,80,0,26100.98,217.1650042,7.441
2,10,98,0,13293.83,217.1650042,7.441
2,10,49,0,13481.95,217.1650042,7.441
2,10,34,0,14857.27,217.1650042,7.441
2,10,23,0,26431.24,217.1650042,7.441
2,10,90,0,96819.66,217.1650042,7.441
2,10,46,0,26400.4,217.1650042,7.441
2,10,97,0,41129.59,217.1650042,7.441
2,10,13,0,42628.03,217.1650042,7.441
2,10,4,0,41549.8,217.1650042,7.441
2,10,7,0,49488.55,217.1650042,7.441
2,10,74,0,14322.44,217.1650042,7.441
2,10,25,0,14971.53,217.1650042,7.441
2,10,5,0,37684.18,217.1650042,7.441
2,10,40,0,70862.73,217.1650042,7.441
2,10,3,0,11464.09,217.1650042,7.441
2,10,94,0,65152.25,217.1650042,7.441
2,10,79,0,30246.24,217.1650042,7.441
2,10,2,0,60669.07,217.1650042,7.441
2,10,91,0,74394.33,217.1650042,7.441
2,10,38,0,76417.88,217.1650042,7.441
2,10,81,0,27723.18,217.1650042,7.441
2,10,10,0,35300.77,217.1650042,7.441
2,10,9,0,29311.69,217.1650042,7.441
2,10,96,0,29412.01,217.1650042,7.441
2,10,87,0,23045.15,217.1650042,7.441
2,10,18,0,15682.44,217.1650042,7.441
2,10,1,0,33205.32,217.1650042,7.441
2,10,14,0,18247.67,217.1650042,7.441
2,10,11,0,19013.86,217.1650042,7.441
2,10,93,0,65348.7,217.1650042,7.441
2,10,58,0,22970.0,217.1650042,7.441
2,10,17,0,11660.57,217.1650042,7.441
2,10,95,0,137866.17,217.1650042,7.441
2,10,92,0,163289.88,217.1650042,7.441
2,10,22,0,12870.24,217.1650042,7.441
2,10,8,0,55898.8,217.1650042,7.441
2,10,72,0,91916.15,217.1650042,7.441
2,10,82,0,20835.8,217.1650042,7.441
2,10,26,0,12354.02,217.1650042,7.441
2,10,55,0,12219.63,217.1650042,7.441
2,10,2,0,59276.11,217.3251824,7.441
2,10,34,0,13999.81,217.3251824,7.441
2,10,5,0,33234.62,217.3251824,7.441
2,10,13,0,43146.42,217.3251824,7.441
2,10,23,0,26066.91,217.3251824,7.441
2,10,94,0,65277.11,217.3251824,7.441
2,10,98,0,14610.53,217.3251824,7.441
2,10,79,0,26168.26,217.3251824,7.441
2,10,4,0,41105.97,217.3251824,7.441
2,10,3,0,10871.46,217.3251824,7.441
2,10,46,0,25225.14,217.3251824,7.441
2,10,80,0,24242.31,217.3251824,7.441
2,10,49,0,13268.4,217.3251824,7.441
2,10,32,0,10120.16,217.3251824,7.441
2,10,7,0,41236.08,217.3251824,7.441
2,10,91,0,73723.02,217.3251824,7.441
2,10,25,0,15000.03,217.3251824,7.441
2,10,58,0,19319.0,217.3251824,7.441
2,10,40,0,69317.13,217.3251824,7.441
2,10,22,0,11155.15,217.3251824,7.441
2,10,11,0,18158.84,217.3251824,7.441
2,10,82,0,21665.45,217.3251824,7.441
2,10,92,0,158040.78,217.3251824,7.441
2,10,81,0,27167.49,217.3251824,7.441
2,10,90,0,94482.7,217.3251824,7.441
2,10,97,0,38472.76,217.3251824,7.441
2,10,96,0,30913.14,217.3251824,7.441
2,10,9,0,26141.26,217.3251824,7.441
2,10,10,0,30883.52,217.3251824,7.441
2,10,38,0,77566.94,217.3251824,7.441
2,10,26,0,11103.1,217.3251824,7.441
2,10,74,0,14520.84,217.3251824,7.441
2,10,87,0,19531.41,217.3251824,7.441
2,10,18,0,26898.37,217.3251824,7.441
2,10,95,0,128987.1,217.3251824,7.441
2,10,55,0,13099.43,217.3251824,7.441
2,10,8,0,53561.04,217.3251824,7.441
2,10,14,0,18521.6,217.3251824,7.441
2,10,93,0,60839.12,217.3251824,7.441
2,10,1,0,43490.95,217.3251824,7.441
2,10,17,0,11827.4,217.3251824,7.441
2,10,72,0,79821.63,217.3251824,7.441
2,11,79,0,34195.21,217.4853605,7.441
2,11,11,0,25748.38,217.4853605,7.441
2,11,40,0,77150.3,217.4853605,7.441
2,11,4,0,45378.96,217.4853605,7.441
2,11,98,0,13658.46,217.4853605,7.441
2,11,22,0,13929.14,217.4853605,7.441
2,11,94,0,62950.62,217.4853605,7.441
2,11,49,0,12255.39,217.4853605,7.441
2,11,90,0,97130.54,217.4853605,7.441
2,11,13,0,46195.06,217.4853605,7.441
2,11,1,0,55729.13,217.4853605,7.441
2,11,58,0,22770.0,217.4853605,7.441
2,11,80,0,25057.56,217.4853605,7.441
2,11,91,0,75717.24,217.4853605,7.441
2,11,96,0,30775.33,217.4853605,7.441
2,11,26,0,13758.8,217.4853605,7.441
2,11,5,0,37783.35,217.4853605,7.441
2,11,25,0,14819.58,217.4853605,7.441
